locus_id	target	gene_id	context	dist_bp	topo_hops	orientation	effect	fractional_depth
locus_ec8eb343	IS6100_IS6_unknown	2419936_8940_10107	DOWNSTREAM	1022	0	opposite strand	NONE	1.0
locus_a6c65db2	ISCro1_IS66_unknown	2419960_1037_1715	INSIDE	0	0	same strand	NONE	1.0
locus_a6c65db2	ISCro1_IS66_unknown	2419960_1768_2062	INSIDE	0	0	same strand	NONE	1.0
locus_a6c65db2	ISCro1_IS66_unknown	2419960_2081_3653	INSIDE	0	0	same strand	NONE	1.0
locus_a6c65db2	ISCro1_IS66_unknown	2419960_136_442	UPSTREAM	542	0	opposite strand	NONE	1.0
locus_a6c65db2	ISCro1_IS66_unknown	2419960_3799_3994	DOWNSTREAM	116	0	opposite strand	NONE	1.0
locus_a6c65db2	ISCro1_IS66_unknown	2419960_4067_4295	DOWNSTREAM	384	0	same strand	NONE	1.0
locus_a6c65db2	ISCro1_IS66_unknown	2419960_4357_4426	DOWNSTREAM	674	0	same strand	NONE	1.0
locus_6c779c67	IS21_IS21_unknown	2419960_5023_5785	INSIDE	0	0	same strand	NONE	1.0
locus_6c779c67	IS21_IS21_unknown	2419960_5820_6993	INSIDE	0	0	same strand	NONE	1.0
locus_6c779c67	IS21_IS21_unknown	2419960_7079_7634	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_6c779c67	IS21_IS21_unknown	2419960_7693_10543	UPSTREAM	599	0	same strand	NONE	1.0
locus_6c779c67	IS21_IS21_unknown	2419960_10636_11197	UPSTREAM	3542	0	same strand	NONE	1.0
locus_6c779c67	IS21_IS21_unknown	2419960_11295_11553	UPSTREAM	4201	0	opposite strand	NONE	1.0
locus_6c779c67	IS21_IS21_unknown	2419960_4557_4953	DOWNSTREAM	10	0	same strand	NONE	1.0
locus_6c779c67	IS21_IS21_unknown	2419960_4357_4426	DOWNSTREAM	537	0	opposite strand	NONE	1.0
locus_6c779c67	IS21_IS21_unknown	2419960_4067_4295	DOWNSTREAM	668	0	opposite strand	NONE	1.0
locus_ae2bf09d	ISEc52_IS3_IS3	2419986_2_209	INSIDE	0	0	same strand	NONE	1.0
locus_ae2bf09d	ISEc52_IS3_IS3	2419986_235_538	INSIDE	0	0	same strand	NONE	1.0
locus_ae2bf09d	ISEc52_IS3_IS3	2421188_1593_1683	UPSTREAM	1593	1	opposite strand	NONE	1.0
locus_ae2bf09d	ISEc52_IS3_IS3	2421188_1750_2731	UPSTREAM	1750	1	same strand	NONE	1.0
locus_ae2bf09d	ISEc52_IS3_IS3	2420822_0_72	UPSTREAM	0	1	same strand	NONE	1.0
locus_5beb8275	ISEc38_ISL3_unknown	2420170_719_971	INSIDE	0	0	opposite strand	NONE	1.0
locus_5beb8275	ISEc38_ISL3_unknown	2420170_1102_1960	INSIDE	0	0	same strand	NONE	1.0
locus_5beb8275	ISEc38_ISL3_unknown	2420170_2038_2200	INSIDE	0	0	same strand	NONE	1.0
locus_5beb8275	ISEc38_ISL3_unknown	2420170_0_297	UPSTREAM	209	0	same strand	NONE	1.0
locus_5beb8275	ISEc38_ISL3_unknown	2420170_2258_2378	DOWNSTREAM	30	0	opposite strand	NONE	1.0
locus_5beb8275	ISEc38_ISL3_unknown	2420170_2458_2572	DOWNSTREAM	230	0	same strand	NONE	1.0
locus_5beb8275	ISEc38_ISL3_unknown	2420170_2611_3646	DOWNSTREAM	383	0	opposite strand	NONE	1.0
locus_3330c9e0	IS1F_IS1_unknown	2420228_55_319	INSIDE	0	0	same strand	NONE	1.0
locus_b17af790	IS682_IS66_unknown	2420294_103_1204	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_b17af790	IS682_IS66_unknown	2420294_1234_1531	INSIDE	0	0	same strand	NONE	1.0
locus_b17af790	IS682_IS66_unknown	2420294_1581_2007	INSIDE	0	0	same strand	NONE	1.0
locus_b17af790	IS682_IS66_unknown	2420294_2034_2238	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_b17af790	IS682_IS66_unknown	2420294_2277_2475	UPSTREAM	181	0	opposite strand	NONE	1.0
locus_b17af790	IS682_IS66_unknown	2420294_2667_3585	UPSTREAM	571	0	opposite strand	NONE	1.0
locus_b17af790	IS682_IS66_unknown	2420294_3618_4188	UPSTREAM	1522	0	opposite strand	NONE	1.0
locus_f9691325	IS2_IS3_IS2	2420294_11720_12086	INSIDE	0	0	same strand	NONE	1.0
locus_f9691325	IS2_IS3_IS2	2420294_12109_12949	INSIDE	0	0	same strand	NONE	1.0
locus_f9691325	IS2_IS3_IS2	2420294_10579_11569	UPSTREAM	60	0	same strand	NONE	1.0
locus_f9691325	IS2_IS3_IS2	2420294_9748_10483	UPSTREAM	1146	0	opposite strand	NONE	1.0
locus_f9691325	IS2_IS3_IS2	2420294_8789_9713	UPSTREAM	1916	0	same strand	NONE	1.0
locus_f9691325	IS2_IS3_IS2	2420294_13159_13264	DOWNSTREAM	199	0	opposite strand	NONE	1.0
locus_f9691325	IS2_IS3_IS2	2420294_13448_15539	DOWNSTREAM	488	0	same strand	NONE	1.0
locus_f9691325	IS2_IS3_IS2	2420294_15772_15997	DOWNSTREAM	2812	0	same strand	NONE	1.0
locus_dd9be545	ISEch14_IS3_IS150	2420294_18761_18965	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_dd9be545	ISEch14_IS3_IS150	2420294_18974_19397	INSIDE	0	0	same strand	NONE	1.0
locus_dd9be545	ISEch14_IS3_IS150	2420294_19469_20009	INSIDE	0	0	same strand	NONE	1.0
locus_dd9be545	ISEch14_IS3_IS150	2420294_20045_20507	INSIDE	0	0	same strand	NONE	1.0
locus_dd9be545	ISEch14_IS3_IS150	2420294_18256_18679	DOWNSTREAM	264	0	same strand	NONE	1.0
locus_dd9be545	ISEch14_IS3_IS150	2420294_18019_18196	DOWNSTREAM	747	0	opposite strand	NONE	1.0
locus_dd9be545	ISEch14_IS3_IS150	2420294_17653_17884	DOWNSTREAM	1059	0	same strand	NONE	1.0
locus_1fda23d4	IS200C_IS200/IS605_IS200	2420314_0_246	INSIDE	0	0	same strand	NONE	1.0
locus_6bd70043	IS1R_IS1_unknown	2420366_55_256	INSIDE	0	0	same strand	NONE	1.0
locus_e1a10efd	ISEc23_IS66_unknown	2420614_2_1574	INSIDE	0	0	same strand	NONE	1.0
locus_e1a10efd	ISEc23_IS66_unknown	2420614_1604_1901	INSIDE	0	0	same strand	NONE	1.0
locus_e1a10efd	ISEc23_IS66_unknown	2420614_1951_2377	INSIDE	0	0	same strand	NONE	1.0
locus_e1a10efd	ISEc23_IS66_unknown	2416727_8998_9187	UPSTREAM	39	1	opposite strand	NONE	1.0
locus_e1a10efd	ISEc23_IS66_unknown	2416727_8666_8903	UPSTREAM	323	1	opposite strand	NONE	1.0
locus_e1a10efd	ISEc23_IS66_unknown	2416727_7597_8467	UPSTREAM	759	1	same strand	NONE	1.0
locus_e1a10efd	ISEc23_IS66_unknown	2419792_2844_2952	DOWNSTREAM	3	1	opposite strand	NONE	1.0
locus_e1a10efd	ISEc23_IS66_unknown	2419792_2509_2785	DOWNSTREAM	170	1	opposite strand	NONE	1.0
locus_e1a10efd	ISEc23_IS66_unknown	2419792_1607_2438	DOWNSTREAM	517	1	opposite strand	NONE	1.0
locus_9806f251	MITEEc1_IS630_unknown	2420624_14548_15712	UPSTREAM	63	0	same strand	NONE	1.0
locus_9806f251	MITEEc1_IS630_unknown	2420624_13479_14499	UPSTREAM	1276	0	same strand	NONE	1.0
locus_9806f251	MITEEc1_IS630_unknown	2420624_12676_13108	UPSTREAM	2667	0	opposite strand	NONE	1.0
locus_9806f251	MITEEc1_IS630_unknown	2420624_15925_17005	DOWNSTREAM	28	0	same strand	NONE	1.0
locus_9806f251	MITEEc1_IS630_unknown	2420624_17195_18056	DOWNSTREAM	1298	0	same strand	NONE	1.0
locus_9806f251	MITEEc1_IS630_unknown	2420624_18194_18830	DOWNSTREAM	2297	0	same strand	NONE	1.0
locus_cec2b0d5	IS609_IS200/IS605_IS605	2420770_54317_55421	INSIDE	0	0	same strand	NONE	1.0
locus_cec2b0d5	IS609_IS200/IS605_IS605	2225321_0_114	UPSTREAM	0	1	same strand	NONE	1.0
locus_cec2b0d5	IS609_IS200/IS605_IS605	2420770_53310_54195	DOWNSTREAM	79	0	opposite strand	NONE	1.0
locus_cec2b0d5	IS609_IS200/IS605_IS605	2420770_52890_53292	DOWNSTREAM	982	0	opposite strand	NONE	1.0
locus_cec2b0d5	IS609_IS200/IS605_IS605	2420770_52211_52880	DOWNSTREAM	1394	0	opposite strand	NONE	1.0
locus_18431e8f	ISEc10_IS21_unknown	2420822_195566_196127	INSIDE	0	0	same strand	NONE	1.0
locus_18431e8f	ISEc10_IS21_unknown	2420822_196318_197818	INSIDE	0	0	same strand	NONE	1.0
locus_18431e8f	ISEc10_IS21_unknown	2420822_198166_198322	UPSTREAM	255	0	same strand	NONE	1.0
locus_18431e8f	ISEc10_IS21_unknown	2420822_198807_199617	UPSTREAM	896	0	same strand	NONE	1.0
locus_18431e8f	ISEc10_IS21_unknown	2420822_199693_200089	UPSTREAM	1782	0	same strand	NONE	1.0
locus_18431e8f	ISEc10_IS21_unknown	2420822_193957_194941	DOWNSTREAM	561	0	same strand	NONE	1.0
locus_18431e8f	ISEc10_IS21_unknown	2420822_192737_193886	DOWNSTREAM	1616	0	same strand	NONE	1.0
locus_18431e8f	ISEc10_IS21_unknown	2420822_191037_192714	DOWNSTREAM	2788	0	same strand	NONE	1.0
locus_7c9aa38f	MITEEc1_IS630_unknown	2420826_117593_119855	UPSTREAM	56	0	opposite strand	NONE	1.0
locus_7c9aa38f	MITEEc1_IS630_unknown	2420826_116169_117453	UPSTREAM	2458	0	same strand	NONE	1.0
locus_7c9aa38f	MITEEc1_IS630_unknown	2420826_115541_116018	UPSTREAM	3893	0	same strand	NONE	1.0
locus_7c9aa38f	MITEEc1_IS630_unknown	2420826_120037_121471	DOWNSTREAM	3	0	opposite strand	NONE	1.0
locus_7c9aa38f	MITEEc1_IS630_unknown	2420826_121546_122599	DOWNSTREAM	1512	0	opposite strand	NONE	1.0
locus_7c9aa38f	MITEEc1_IS630_unknown	2420826_122782_123736	DOWNSTREAM	2748	0	same strand	NONE	1.0
locus_8cd4c93a	ISEc53_ISL3_unknown	2421188_6090_6291	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_8cd4c93a	ISEc53_ISL3_unknown	2421188_6318_7539	INSIDE	0	0	same strand	NONE	1.0
locus_8cd4c93a	ISEc53_ISL3_unknown	2421188_7557_8076	INSIDE	0	0	same strand	NONE	1.0
locus_8cd4c93a	ISEc53_ISL3_unknown	2421188_8223_8583	UPSTREAM	48	0	opposite strand	NONE	1.0
locus_8cd4c93a	ISEc53_ISL3_unknown	2421188_8658_8724	UPSTREAM	483	0	same strand	NONE	1.0
locus_8cd4c93a	ISEc53_ISL3_unknown	2421188_9102_9657	UPSTREAM	927	0	opposite strand	NONE	1.0
locus_8cd4c93a	ISEc53_ISL3_unknown	2421188_5434_5830	DOWNSTREAM	460	0	same strand	NONE	1.0
locus_8cd4c93a	ISEc53_ISL3_unknown	2421188_5340_5430	DOWNSTREAM	860	0	opposite strand	NONE	1.0
locus_8cd4c93a	ISEc53_ISL3_unknown	2421188_5006_5153	DOWNSTREAM	1137	0	opposite strand	NONE	1.0
locus_0f486c5a	IS26_IS6_unknown	2421250_1_499	INSIDE	0	0	same strand	NONE	1.0
locus_0f486c5a	IS26_IS6_unknown	2408206_2_296	UPSTREAM	1	1	opposite strand	NONE	1.0
locus_0f486c5a	IS26_IS6_unknown	74865_1_70	DOWNSTREAM	2	1	opposite strand	NONE	1.0
locus_0f486c5a	IS26_IS6_unknown	74869_1_70	DOWNSTREAM	2	1	opposite strand	NONE	1.0
locus_0f486c5a	IS26_IS6_unknown	12233_2_71	DOWNSTREAM	2	1	opposite strand	NONE	1.0
locus_0f486c5a	IS26_IS6_unknown	105537_1_70	DOWNSTREAM	73	2	opposite strand	NONE	1.0
locus_0f486c5a	IS26_IS6_unknown	2419936_10175_11081	DOWNSTREAM	211	2	same strand	NONE	1.0
locus_0f486c5a	IS26_IS6_unknown	108625_2_71	DOWNSTREAM	73	2	opposite strand	NONE	1.0
