locus_id	target	gene_id	context	dist_bp	topo_hops	orientation	effect	fractional_depth
locus_a3ec3626	ISEc10_IS21_unknown	1244994_7639_8200	INSIDE	0	0	same strand	NONE	1.0
locus_a3ec3626	ISEc10_IS21_unknown	1244994_5664_5760	UPSTREAM	95	0	same strand	NONE	1.0
locus_a3ec3626	ISEc10_IS21_unknown	1244994_5444_5600	UPSTREAM	255	0	same strand	NONE	1.0
locus_a3ec3626	ISEc10_IS21_unknown	1244994_4203_4959	UPSTREAM	896	0	same strand	NONE	1.0
locus_a3ec3626	ISEc10_IS21_unknown	1244994_8825_9809	DOWNSTREAM	561	0	same strand	NONE	1.0
locus_a3ec3626	ISEc10_IS21_unknown	1244994_9880_11029	DOWNSTREAM	1616	0	same strand	NONE	1.0
locus_a3ec3626	ISEc10_IS21_unknown	1244994_11052_12729	DOWNSTREAM	2788	0	same strand	NONE	1.0
locus_df5d8c76	ISEc24_IS3_IS51	1245002_78117_78834	INSIDE	0	0	same strand	NONE	1.0
locus_df5d8c76	ISEc24_IS3_IS51	1245002_78968_79253	INSIDE	0	0	same strand	NONE	1.0
locus_df5d8c76	ISEc24_IS3_IS51	1245002_79363_80539	UPSTREAM	51	0	same strand	NONE	1.0
locus_df5d8c76	ISEc24_IS3_IS51	1245002_80753_81845	UPSTREAM	1441	0	same strand	NONE	1.0
locus_df5d8c76	ISEc24_IS3_IS51	1245002_81961_82546	UPSTREAM	2649	0	same strand	NONE	1.0
locus_df5d8c76	ISEc24_IS3_IS51	1245002_77958_78045	DOWNSTREAM	37	0	opposite strand	NONE	1.0
locus_df5d8c76	ISEc24_IS3_IS51	1245002_77629_77800	DOWNSTREAM	282	0	opposite strand	NONE	1.0
locus_df5d8c76	ISEc24_IS3_IS51	1245002_77243_77495	DOWNSTREAM	587	0	opposite strand	NONE	1.0
locus_5ac8882a	MITEEc1_IS630_unknown	1245022_14588_15752	UPSTREAM	63	0	same strand	NONE	1.0
locus_5ac8882a	MITEEc1_IS630_unknown	1245022_13519_14539	UPSTREAM	1276	0	same strand	NONE	1.0
locus_5ac8882a	MITEEc1_IS630_unknown	1245022_12716_13148	UPSTREAM	2667	0	opposite strand	NONE	1.0
locus_5ac8882a	MITEEc1_IS630_unknown	1245022_15965_17045	DOWNSTREAM	28	0	same strand	NONE	1.0
locus_5ac8882a	MITEEc1_IS630_unknown	1245022_17235_18096	DOWNSTREAM	1298	0	same strand	NONE	1.0
locus_5ac8882a	MITEEc1_IS630_unknown	1245022_18234_18870	DOWNSTREAM	2297	0	same strand	NONE	1.0
locus_d2f5d5ac	ISEc9_IS1380_unknown,IS5_IS5_IS5	1245048_10108_11371	INSIDE	0	0	same strand	NONE	1.0
locus_d2f5d5ac	ISEc9_IS1380_unknown,IS5_IS5_IS5	1245048_11576_12557	INSIDE	0	0	opposite strand	NONE	1.0
locus_d2f5d5ac	ISEc9_IS1380_unknown,IS5_IS5_IS5	1245048_12558_12690	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_d2f5d5ac	ISEc9_IS1380_unknown,IS5_IS5_IS5	1245048_8485_9829	UPSTREAM	93	0	opposite strand	NONE	1.0
locus_d2f5d5ac	ISEc9_IS1380_unknown,IS5_IS5_IS5	1245048_7145_8423	UPSTREAM	1499	0	opposite strand	NONE	1.0
locus_d2f5d5ac	ISEc9_IS1380_unknown,IS5_IS5_IS5	1245048_6982_7114	UPSTREAM	2808	0	same strand	NONE	1.0
locus_d2f5d5ac	ISEc9_IS1380_unknown,IS5_IS5_IS5	1245048_12809_14039	DOWNSTREAM	184	0	same strand	NONE	1.0
locus_d2f5d5ac	ISEc9_IS1380_unknown,IS5_IS5_IS5	1245048_14094_14771	DOWNSTREAM	1469	0	opposite strand	NONE	1.0
locus_d2f5d5ac	ISEc9_IS1380_unknown,IS5_IS5_IS5	1245048_14919_15024	DOWNSTREAM	2294	0	opposite strand	NONE	1.0
locus_8b207d2e	MITEEc1_IS630_unknown	1245056_117633_119895	UPSTREAM	56	0	opposite strand	NONE	1.0
locus_8b207d2e	MITEEc1_IS630_unknown	1245056_116209_117493	UPSTREAM	2458	0	same strand	NONE	1.0
locus_8b207d2e	MITEEc1_IS630_unknown	1245056_115581_116058	UPSTREAM	3893	0	same strand	NONE	1.0
locus_8b207d2e	MITEEc1_IS630_unknown	1245056_120077_121511	DOWNSTREAM	3	0	opposite strand	NONE	1.0
locus_8b207d2e	MITEEc1_IS630_unknown	1245056_121586_122639	DOWNSTREAM	1512	0	opposite strand	NONE	1.0
locus_8b207d2e	MITEEc1_IS630_unknown	1245056_122822_123776	DOWNSTREAM	2748	0	same strand	NONE	1.0
locus_56552291	ISEc38_ISL3_unknown	1245062_66060_66162	INSIDE	0	0	opposite strand	NONE	1.0
locus_56552291	ISEc38_ISL3_unknown	1245062_66210_67068	INSIDE	0	0	same strand	NONE	1.0
locus_56552291	ISEc38_ISL3_unknown	1245062_67199_67451	INSIDE	0	0	opposite strand	NONE	1.0
locus_56552291	ISEc38_ISL3_unknown	1245062_67873_68329	UPSTREAM	209	0	same strand	NONE	1.0
locus_56552291	ISEc38_ISL3_unknown	1245062_65792_65912	DOWNSTREAM	30	0	opposite strand	NONE	1.0
locus_56552291	ISEc38_ISL3_unknown	1245062_65598_65712	DOWNSTREAM	230	0	same strand	NONE	1.0
locus_56552291	ISEc38_ISL3_unknown	1245062_64524_65559	DOWNSTREAM	383	0	opposite strand	NONE	1.0
locus_d1ff5249	ISEc1_ISAs1_unknown	1245096_46134_47271	INSIDE	0	0	same strand	NONE	1.0
locus_d1ff5249	ISEc1_ISAs1_unknown	1245096_45535_45655	UPSTREAM	335	0	same strand	NONE	1.0
locus_d1ff5249	ISEc1_ISAs1_unknown	1245096_43823_45323	UPSTREAM	667	0	opposite strand	NONE	1.0
locus_d1ff5249	ISEc1_ISAs1_unknown	1245096_42649_43711	UPSTREAM	2279	0	same strand	NONE	1.0
locus_d1ff5249	ISEc1_ISAs1_unknown	1245096_47341_47911	DOWNSTREAM	60	0	opposite strand	NONE	1.0
locus_d1ff5249	ISEc1_ISAs1_unknown	1245096_48085_48931	DOWNSTREAM	804	0	same strand	NONE	1.0
locus_d1ff5249	ISEc1_ISAs1_unknown	1245096_49026_49920	DOWNSTREAM	1745	0	opposite strand	NONE	1.0
locus_95dee813	IS629_IS3_IS51	1245106_2885_3272	INSIDE	0	0	same strand	NONE	1.0
locus_95dee813	IS629_IS3_IS51	1245106_1200_2709	UPSTREAM	81	0	same strand	NONE	1.0
locus_95dee813	IS629_IS3_IS51	1245106_1039_1162	UPSTREAM	1628	0	same strand	NONE	1.0
locus_95dee813	IS629_IS3_IS51	1245106_890_1004	UPSTREAM	1786	0	same strand	NONE	1.0
locus_95dee813	IS629_IS3_IS51	1245106_3321_3399	DOWNSTREAM	7	0	opposite strand	NONE	1.0
locus_95dee813	IS629_IS3_IS51	1245106_3432_3738	DOWNSTREAM	118	0	same strand	NONE	1.0
locus_95dee813	IS629_IS3_IS51	1245106_4002_6087	DOWNSTREAM	688	0	opposite strand	NONE	1.0
locus_ba33e64d	IS1R_IS1_unknown	1245136_1_181	INSIDE	0	0	same strand	NONE	1.0
locus_ba33e64d	IS1R_IS1_unknown	1245136_225_444	INSIDE	0	0	same strand	NONE	1.0
locus_ba33e64d	IS1R_IS1_unknown	1236016_1227_1353	DOWNSTREAM	410	2	opposite strand	NONE	1.0
locus_ba33e64d	IS1R_IS1_unknown	1236016_562_1078	DOWNSTREAM	685	2	same strand	NONE	1.0
locus_ba33e64d	IS1R_IS1_unknown	1236016_211_325	DOWNSTREAM	1438	2	opposite strand	NONE	1.0
