locus_id	target	gene_id	context	dist_bp	topo_hops	orientation	effect	fractional_depth
locus_d5a28549	ISEc52_IS3_IS3	HG941718.1_3290161_3290665	INSIDE	0	0	opposite strand	NONE	1.0
locus_d5a28549	ISEc52_IS3_IS3	HG941718.1_3290700_3290826	INSIDE	0	0	same strand	NONE	1.0
locus_d5a28549	ISEc52_IS3_IS3	HG941718.1_3290887_3291157	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_d5a28549	ISEc52_IS3_IS3	HG941718.1_3290003_3290129	UPSTREAM	17	0	same strand	NONE	1.0
locus_d5a28549	ISEc52_IS3_IS3	HG941718.1_3289338_3289854	UPSTREAM	292	0	opposite strand	NONE	1.0
locus_d5a28549	ISEc52_IS3_IS3	HG941718.1_3288368_3288872	UPSTREAM	1274	0	same strand	NONE	1.0
locus_d5a28549	ISEc52_IS3_IS3	HG941718.1_3291236_3291338	DOWNSTREAM	322	0	opposite strand	NONE	1.0
locus_d5a28549	ISEc52_IS3_IS3	HG941718.1_3291869_3291977	DOWNSTREAM	955	0	opposite strand	NONE	1.0
locus_d5a28549	ISEc52_IS3_IS3	HG941718.1_3292381_3292615	DOWNSTREAM	1467	0	same strand	NONE	1.0
locus_b2629776	ISSd1_IS3_IS3	HG941718.1_3293265_3293877	INSIDE	0	0	same strand	NONE	1.0
locus_b2629776	ISSd1_IS3_IS3	HG941718.1_3293880_3293994	INSIDE	0	0	opposite strand	NONE	1.0
locus_b2629776	ISSd1_IS3_IS3	HG941718.1_3294065_3294392	INSIDE	0	0	same strand	NONE	1.0
locus_b2629776	ISSd1_IS3_IS3	HG941718.1_3294664_3294841	UPSTREAM	218	0	same strand	NONE	1.0
locus_b2629776	ISSd1_IS3_IS3	HG941718.1_3295131_3295878	UPSTREAM	685	0	same strand	NONE	1.0
locus_b2629776	ISSd1_IS3_IS3	HG941718.1_3295934_3296003	UPSTREAM	1488	0	opposite strand	NONE	1.0
locus_b2629776	ISSd1_IS3_IS3	HG941718.1_3292734_3292968	DOWNSTREAM	168	0	opposite strand	NONE	1.0
locus_b2629776	ISSd1_IS3_IS3	HG941718.1_3292381_3292615	DOWNSTREAM	521	0	opposite strand	NONE	1.0
locus_b2629776	ISSd1_IS3_IS3	HG941718.1_3291869_3291977	DOWNSTREAM	1159	0	same strand	NONE	1.0
locus_2581a558	ISEc24_IS3_IS51	HG941718.1_3295131_3295878	INSIDE	0	0	same strand	NONE	1.0
locus_2581a558	ISEc24_IS3_IS51	HG941718.1_3295934_3296003	UPSTREAM	53	0	opposite strand	NONE	1.0
locus_2581a558	ISEc24_IS3_IS51	HG941718.1_3296429_3296690	UPSTREAM	548	0	opposite strand	NONE	1.0
locus_2581a558	ISEc24_IS3_IS51	HG941718.1_3296731_3297292	UPSTREAM	850	0	opposite strand	NONE	1.0
locus_2581a558	ISEc24_IS3_IS51	HG941718.1_3294664_3294841	DOWNSTREAM	262	0	same strand	NONE	1.0
locus_2581a558	ISEc24_IS3_IS51	HG941718.1_3294065_3294392	DOWNSTREAM	711	0	same strand	NONE	1.0
locus_2581a558	ISEc24_IS3_IS51	HG941718.1_3293880_3293994	DOWNSTREAM	1109	0	opposite strand	NONE	1.0
locus_92c984f9	IS30_IS30_unknown,IS5_IS5_IS5	HG941718.1_3312880_3313249	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_92c984f9	IS30_IS30_unknown,IS5_IS5_IS5	HG941718.1_3313322_3314357	INSIDE	0	0	same strand	NONE	1.0
locus_92c984f9	IS30_IS30_unknown,IS5_IS5_IS5	HG941718.1_3314441_3315260	INSIDE	0	0	same strand	NONE	1.0
locus_92c984f9	IS30_IS30_unknown,IS5_IS5_IS5	HG941718.1_3315271_3315727	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_92c984f9	IS30_IS30_unknown,IS5_IS5_IS5	HG941718.1_3312655_3312829	UPSTREAM	314	0	same strand	NONE	1.0
locus_92c984f9	IS30_IS30_unknown,IS5_IS5_IS5	HG941718.1_3308721_3312609	UPSTREAM	534	0	same strand	NONE	1.0
locus_92c984f9	IS30_IS30_unknown,IS5_IS5_IS5	HG941718.1_3308355_3308442	UPSTREAM	4701	0	same strand	NONE	1.0
locus_92c984f9	IS30_IS30_unknown,IS5_IS5_IS5	HG941718.1_3315775_3315871	DOWNSTREAM	472	0	opposite strand	NONE	1.0
locus_92c984f9	IS30_IS30_unknown,IS5_IS5_IS5	HG941718.1_3316142_3316604	DOWNSTREAM	839	0	same strand	NONE	1.0
locus_92c984f9	IS30_IS30_unknown,IS5_IS5_IS5	HG941718.1_3316640_3317180	DOWNSTREAM	1337	0	same strand	NONE	1.0
locus_ab138985	ISEc1_ISAs1_unknown	HG941718.1_3316142_3316604	INSIDE	0	0	same strand	NONE	1.0
locus_ab138985	ISEc1_ISAs1_unknown	HG941718.1_3316640_3317180	INSIDE	0	0	same strand	NONE	1.0
locus_ab138985	ISEc1_ISAs1_unknown	HG941718.1_3317252_3317675	INSIDE	0	0	same strand	NONE	1.0
locus_ab138985	ISEc1_ISAs1_unknown	HG941718.1_3317684_3317888	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_ab138985	ISEc1_ISAs1_unknown	HG941718.1_3315775_3315871	UPSTREAM	228	0	opposite strand	NONE	1.0
locus_ab138985	ISEc1_ISAs1_unknown	HG941718.1_3315271_3315727	UPSTREAM	372	0	same strand	NONE	1.0
locus_ab138985	ISEc1_ISAs1_unknown	HG941718.1_3314441_3315260	UPSTREAM	839	0	same strand	NONE	1.0
locus_ab138985	ISEc1_ISAs1_unknown	HG941718.1_3318111_3318393	DOWNSTREAM	405	0	same strand	NONE	1.0
locus_ab138985	ISEc1_ISAs1_unknown	HG941718.1_3318408_3318522	DOWNSTREAM	702	0	same strand	NONE	1.0
locus_ab138985	ISEc1_ISAs1_unknown	HG941718.1_3318765_3318996	DOWNSTREAM	1059	0	same strand	NONE	1.0
locus_75452362	IS2_IS3_IS2	HG941718.1_3323700_3324540	INSIDE	0	0	same strand	NONE	1.0
locus_75452362	IS2_IS3_IS2	HG941718.1_3324563_3324929	INSIDE	0	0	same strand	NONE	1.0
locus_75452362	IS2_IS3_IS2	HG941718.1_3325080_3326067	UPSTREAM	60	0	same strand	NONE	1.0
locus_75452362	IS2_IS3_IS2	HG941718.1_3326166_3326901	UPSTREAM	1146	0	opposite strand	NONE	1.0
locus_75452362	IS2_IS3_IS2	HG941718.1_3326936_3327860	UPSTREAM	1916	0	same strand	NONE	1.0
locus_75452362	IS2_IS3_IS2	HG941718.1_3323385_3323490	DOWNSTREAM	199	0	opposite strand	NONE	1.0
locus_75452362	IS2_IS3_IS2	HG941718.1_3321110_3323201	DOWNSTREAM	488	0	same strand	NONE	1.0
locus_75452362	IS2_IS3_IS2	HG941718.1_3320799_3321033	DOWNSTREAM	2656	0	opposite strand	NONE	1.0
locus_0586091e	IS1203_IS3_IS51	HG941718.1_3336689_3338081	INSIDE	0	0	opposite strand	NONE	1.0
locus_0586091e	IS1203_IS3_IS51	HG941718.1_3338301_3338685	UPSTREAM	183	0	same strand	NONE	1.0
locus_0586091e	IS1203_IS3_IS51	HG941718.1_3338758_3338827	UPSTREAM	640	0	opposite strand	NONE	1.0
locus_0586091e	IS1203_IS3_IS51	HG941718.1_3338851_3339421	UPSTREAM	733	0	same strand	NONE	1.0
locus_0586091e	IS1203_IS3_IS51	HG941718.1_3335445_3336546	DOWNSTREAM	29	0	opposite strand	NONE	1.0
locus_0586091e	IS1203_IS3_IS51	HG941718.1_3335118_3335415	DOWNSTREAM	1160	0	opposite strand	NONE	1.0
locus_0586091e	IS1203_IS3_IS51	HG941718.1_3334642_3335068	DOWNSTREAM	1507	0	opposite strand	NONE	1.0
locus_0c427fa8	ISSd1_IS3_IS3	HG941718.1_3360619_3362119	INSIDE	0	0	same strand	NONE	1.0
locus_0c427fa8	ISSd1_IS3_IS3	HG941718.1_3362310_3362871	INSIDE	0	0	same strand	NONE	1.0
locus_0c427fa8	ISSd1_IS3_IS3	HG941718.1_3360335_3360431	UPSTREAM	95	0	same strand	NONE	1.0
locus_0c427fa8	ISSd1_IS3_IS3	HG941718.1_3360115_3360271	UPSTREAM	255	0	same strand	NONE	1.0
locus_0c427fa8	ISSd1_IS3_IS3	HG941718.1_3358874_3359630	UPSTREAM	896	0	same strand	NONE	1.0
locus_0c427fa8	ISSd1_IS3_IS3	HG941718.1_3363496_3364480	DOWNSTREAM	561	0	same strand	NONE	1.0
locus_0c427fa8	ISSd1_IS3_IS3	HG941718.1_3364551_3365700	DOWNSTREAM	1616	0	same strand	NONE	1.0
locus_0c427fa8	ISSd1_IS3_IS3	HG941718.1_3365723_3367400	DOWNSTREAM	2788	0	same strand	NONE	1.0
locus_ec14f6d3	IS4_IS4_IS4	HG941718.1_3558437_3558740	INSIDE	0	0	opposite strand	NONE	1.0
locus_ec14f6d3	IS4_IS4_IS4	HG941718.1_3558766_3559585	INSIDE	0	0	opposite strand	NONE	1.0
locus_ec14f6d3	IS4_IS4_IS4	HG941718.1_3559612_3560071	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_ec14f6d3	IS4_IS4_IS4	HG941718.1_3560348_3561713	UPSTREAM	733	0	same strand	NONE	1.0
locus_ec14f6d3	IS4_IS4_IS4	HG941718.1_3561784_3562174	UPSTREAM	2169	0	same strand	NONE	1.0
locus_ec14f6d3	IS4_IS4_IS4	HG941718.1_3562187_3564482	UPSTREAM	2572	0	same strand	NONE	1.0
locus_ec14f6d3	IS4_IS4_IS4	HG941718.1_3557486_3558320	DOWNSTREAM	45	0	same strand	NONE	1.0
locus_ec14f6d3	IS4_IS4_IS4	HG941718.1_3556148_3557459	DOWNSTREAM	906	0	same strand	NONE	1.0
locus_ec14f6d3	IS4_IS4_IS4	HG941718.1_3555917_3556088	DOWNSTREAM	2277	0	opposite strand	NONE	1.0
locus_76560ccd	IS1R_IS1_unknown	HG941718.1_3820356_3821565	INSIDE	0	0	same strand	NONE	1.0
locus_76560ccd	IS1R_IS1_unknown	HG941718.1_3821587_3821788	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_76560ccd	IS1R_IS1_unknown	HG941718.1_3821867_3823592	UPSTREAM	96	0	same strand	NONE	1.0
locus_76560ccd	IS1R_IS1_unknown	HG941718.1_3823666_3823798	UPSTREAM	1895	0	same strand	NONE	1.0
locus_76560ccd	IS1R_IS1_unknown	HG941718.1_3823969_3825592	UPSTREAM	2198	0	opposite strand	NONE	1.0
locus_76560ccd	IS1R_IS1_unknown	HG941718.1_3819349_3820234	DOWNSTREAM	79	0	opposite strand	NONE	1.0
locus_76560ccd	IS1R_IS1_unknown	HG941718.1_3818929_3819331	DOWNSTREAM	982	0	opposite strand	NONE	1.0
locus_76560ccd	IS1R_IS1_unknown	HG941718.1_3818250_3818919	DOWNSTREAM	1394	0	opposite strand	NONE	1.0
locus_ccbb7dca	IS1A_IS1_unknown	HG941718.1_4140093_4140489	INSIDE	0	0	same strand	NONE	1.0
locus_ccbb7dca	IS1A_IS1_unknown	HG941718.1_4140515_4140791	INSIDE	0	0	same strand	NONE	1.0
locus_ccbb7dca	IS1A_IS1_unknown	HG941718.1_4140819_4141131	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_ccbb7dca	IS1A_IS1_unknown	HG941718.1_4141250_4141589	UPSTREAM	404	0	same strand	NONE	1.0
locus_ccbb7dca	IS1A_IS1_unknown	HG941718.1_4141596_4141713	UPSTREAM	750	0	same strand	NONE	1.0
locus_ccbb7dca	IS1A_IS1_unknown	HG941718.1_4142000_4142606	UPSTREAM	1154	0	opposite strand	NONE	1.0
locus_ccbb7dca	IS1A_IS1_unknown	HG941718.1_4137114_4139496	DOWNSTREAM	582	0	opposite strand	NONE	1.0
locus_ccbb7dca	IS1A_IS1_unknown	HG941718.1_4135870_4137100	DOWNSTREAM	2978	0	opposite strand	NONE	1.0
locus_ccbb7dca	IS1A_IS1_unknown	HG941718.1_4135695_4135818	DOWNSTREAM	4260	0	opposite strand	NONE	1.0
locus_f9ae96fd	IS1A_IS1_unknown	HG941718.1_4160352_4160985	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_f9ae96fd	IS1A_IS1_unknown	HG941718.1_4161107_4161491	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_f9ae96fd	IS1A_IS1_unknown	HG941718.1_4159649_4160195	UPSTREAM	179	0	same strand	NONE	1.0
locus_f9ae96fd	IS1A_IS1_unknown	HG941718.1_4159265_4159592	UPSTREAM	782	0	opposite strand	NONE	1.0
locus_f9ae96fd	IS1A_IS1_unknown	HG941718.1_4159080_4159194	UPSTREAM	1180	0	same strand	NONE	1.0
locus_f9ae96fd	IS1A_IS1_unknown	HG941718.1_4161806_4162394	DOWNSTREAM	318	0	opposite strand	NONE	1.0
locus_f9ae96fd	IS1A_IS1_unknown	HG941718.1_4162406_4163438	DOWNSTREAM	918	0	opposite strand	NONE	1.0
locus_f9ae96fd	IS1A_IS1_unknown	HG941718.1_4163444_4164032	DOWNSTREAM	1956	0	opposite strand	NONE	1.0
locus_3d5678bc	IS1F_IS1_unknown	HG941718.1_4161806_4162394	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_3d5678bc	IS1F_IS1_unknown	HG941718.1_4162406_4163438	INSIDE	0	0	opposite strand	NONE	1.0
locus_3d5678bc	IS1F_IS1_unknown	HG941718.1_4163444_4164032	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_3d5678bc	IS1F_IS1_unknown	HG941718.1_4161107_4161491	UPSTREAM	322	0	opposite strand	NONE	1.0
locus_3d5678bc	IS1F_IS1_unknown	HG941718.1_4160352_4160985	UPSTREAM	828	0	opposite strand	NONE	1.0
locus_3d5678bc	IS1F_IS1_unknown	HG941718.1_4159649_4160195	UPSTREAM	1618	0	same strand	NONE	1.0
locus_3d5678bc	IS1F_IS1_unknown	HG941718.1_4164099_4164213	DOWNSTREAM	374	0	same strand	NONE	1.0
locus_3d5678bc	IS1F_IS1_unknown	HG941718.1_4164379_4164559	DOWNSTREAM	654	0	same strand	NONE	1.0
locus_3d5678bc	IS1F_IS1_unknown	HG941718.1_4164773_4165301	DOWNSTREAM	1048	0	opposite strand	NONE	1.0
locus_d2c35d5f	IS1F_IS1_unknown	HG941718.1_4171181_4171859	INSIDE	0	0	opposite strand	NONE	1.0
locus_d2c35d5f	IS1F_IS1_unknown	HG941718.1_4171912_4172206	INSIDE	0	0	opposite strand	NONE	1.0
locus_d2c35d5f	IS1F_IS1_unknown	HG941718.1_4172225_4173797	INSIDE	0	0	opposite strand	NONE	1.0
locus_d2c35d5f	IS1F_IS1_unknown	HG941718.1_4173943_4174135	UPSTREAM	116	0	same strand	NONE	1.0
locus_d2c35d5f	IS1F_IS1_unknown	HG941718.1_4174211_4174439	UPSTREAM	384	0	opposite strand	NONE	1.0
locus_d2c35d5f	IS1F_IS1_unknown	HG941718.1_4174501_4174570	UPSTREAM	674	0	opposite strand	NONE	1.0
locus_d2c35d5f	IS1F_IS1_unknown	HG941718.1_4170280_4170586	DOWNSTREAM	542	0	same strand	NONE	1.0
locus_d2c35d5f	IS1F_IS1_unknown	HG941718.1_4169180_4169978	DOWNSTREAM	1150	0	same strand	NONE	1.0
locus_d2c35d5f	IS1F_IS1_unknown	HG941718.1_4166558_4169141	DOWNSTREAM	1987	0	same strand	NONE	1.0
locus_5264e085	ISEc52_IS3_IS3	HG941718.1_4175167_4175929	INSIDE	0	0	opposite strand	NONE	1.0
locus_5264e085	ISEc52_IS3_IS3	HG941718.1_4175964_4177137	INSIDE	0	0	opposite strand	NONE	1.0
locus_5264e085	ISEc52_IS3_IS3	HG941718.1_4177223_4177778	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_5264e085	ISEc52_IS3_IS3	HG941718.1_4174701_4175097	UPSTREAM	10	0	opposite strand	NONE	1.0
locus_5264e085	ISEc52_IS3_IS3	HG941718.1_4174501_4174570	UPSTREAM	537	0	same strand	NONE	1.0
locus_5264e085	ISEc52_IS3_IS3	HG941718.1_4174211_4174439	UPSTREAM	668	0	same strand	NONE	1.0
locus_5264e085	ISEc52_IS3_IS3	HG941718.1_4177837_4180687	DOWNSTREAM	599	0	opposite strand	NONE	1.0
locus_5264e085	ISEc52_IS3_IS3	HG941718.1_4180780_4181341	DOWNSTREAM	3542	0	opposite strand	NONE	1.0
locus_5264e085	ISEc52_IS3_IS3	HG941718.1_4181439_4181697	DOWNSTREAM	4201	0	same strand	NONE	1.0
locus_6373f1ba	ISEc49_IS66_unknown	HG941718.1_4924931_4925120	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_6373f1ba	ISEc49_IS66_unknown	HG941718.1_4925173_4925599	INSIDE	0	0	opposite strand	NONE	1.0
locus_6373f1ba	ISEc49_IS66_unknown	HG941718.1_4925649_4925946	INSIDE	0	0	opposite strand	NONE	1.0
locus_6373f1ba	ISEc49_IS66_unknown	HG941718.1_4925976_4927590	INSIDE	0	0	opposite strand	NONE	1.0
locus_6373f1ba	ISEc49_IS66_unknown	HG941718.1_4927860_4928874	UPSTREAM	240	0	same strand	NONE	1.0
locus_6373f1ba	ISEc49_IS66_unknown	HG941718.1_4928885_4930202	UPSTREAM	1265	0	same strand	NONE	1.0
locus_6373f1ba	ISEc49_IS66_unknown	HG941718.1_4930229_4931150	UPSTREAM	2609	0	same strand	NONE	1.0
locus_6373f1ba	ISEc49_IS66_unknown	HG941718.1_4924599_4924836	DOWNSTREAM	252	0	same strand	NONE	1.0
locus_6373f1ba	ISEc49_IS66_unknown	HG941718.1_4923530_4924400	DOWNSTREAM	688	0	opposite strand	NONE	1.0
locus_6373f1ba	ISEc49_IS66_unknown	HG941718.1_4923356_4923452	DOWNSTREAM	1636	0	same strand	NONE	1.0
locus_fde1409d	IS200C_IS200/IS605_IS200,IS200C_IS200/IS605_IS200	HG941718.1_4937618_4938881	INSIDE	0	0	opposite strand	NONE	1.0
locus_fde1409d	IS200C_IS200/IS605_IS200,IS200C_IS200/IS605_IS200	HG941718.1_4939086_4940067	INSIDE	0	0	same strand	NONE	1.0
locus_fde1409d	IS200C_IS200/IS605_IS200,IS200C_IS200/IS605_IS200	HG941718.1_4940068_4940200	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_fde1409d	IS200C_IS200/IS605_IS200,IS200C_IS200/IS605_IS200	HG941718.1_4940403_4941549	UPSTREAM	268	0	opposite strand	NONE	1.0
locus_fde1409d	IS200C_IS200/IS605_IS200,IS200C_IS200/IS605_IS200	HG941718.1_4941642_4941756	UPSTREAM	1507	0	opposite strand	NONE	1.0
locus_fde1409d	IS200C_IS200/IS605_IS200,IS200C_IS200/IS605_IS200	HG941718.1_4941765_4942047	UPSTREAM	1630	0	opposite strand	NONE	1.0
locus_fde1409d	IS200C_IS200/IS605_IS200,IS200C_IS200/IS605_IS200	HG941718.1_4935995_4937339	DOWNSTREAM	93	0	same strand	NONE	1.0
locus_fde1409d	IS200C_IS200/IS605_IS200,IS200C_IS200/IS605_IS200	HG941718.1_4934655_4935816	DOWNSTREAM	1616	0	same strand	NONE	1.0
locus_fde1409d	IS200C_IS200/IS605_IS200,IS200C_IS200/IS605_IS200	HG941718.1_4934492_4934624	DOWNSTREAM	2808	0	opposite strand	NONE	1.0
locus_70d50a1b	ISEch14_IS3_IS150,ISKox3_ISL3_unknown	HG941718.1_4942429_4943143	INSIDE	0	0	opposite strand	NONE	1.0
locus_70d50a1b	ISEch14_IS3_IS150,ISKox3_ISL3_unknown	HG941718.1_4943283_4943586	INSIDE	0	0	opposite strand	NONE	1.0
locus_70d50a1b	ISEch14_IS3_IS150,ISKox3_ISL3_unknown	HG941718.1_4943601_4944198	INSIDE	0	0	same strand	NONE	1.0
locus_70d50a1b	ISEch14_IS3_IS150,ISKox3_ISL3_unknown	HG941718.1_4944363_4944777	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_70d50a1b	ISEch14_IS3_IS150,ISKox3_ISL3_unknown	HG941718.1_4941765_4942047	UPSTREAM	338	0	same strand	NONE	1.0
locus_70d50a1b	ISEch14_IS3_IS150,ISKox3_ISL3_unknown	HG941718.1_4941642_4941756	UPSTREAM	629	0	same strand	NONE	1.0
locus_70d50a1b	ISEch14_IS3_IS150,ISKox3_ISL3_unknown	HG941718.1_4940403_4941549	UPSTREAM	836	0	same strand	NONE	1.0
locus_70d50a1b	ISEch14_IS3_IS150,ISKox3_ISL3_unknown	HG941718.1_4945092_4945203	DOWNSTREAM	651	0	same strand	NONE	1.0
locus_70d50a1b	ISEch14_IS3_IS150,ISKox3_ISL3_unknown	HG941718.1_4945333_4946101	DOWNSTREAM	892	0	opposite strand	NONE	1.0
locus_70d50a1b	ISEch14_IS3_IS150,ISKox3_ISL3_unknown	HG941718.1_4946101_4946992	DOWNSTREAM	1660	0	opposite strand	NONE	1.0
locus_cd9ee887	IS609_IS200/IS605_IS605	HG941718.1_4953061_4953142	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_cd9ee887	IS609_IS200/IS605_IS605	HG941718.1_4953170_4953446	INSIDE	0	0	opposite strand	NONE	1.0
locus_cd9ee887	IS609_IS200/IS605_IS605	HG941718.1_4953490_4953658	INSIDE	0	0	opposite strand	NONE	1.0
locus_cd9ee887	IS609_IS200/IS605_IS605	HG941718.1_4953658_4953868	INSIDE	0	0	opposite strand	NONE	1.0
locus_cd9ee887	IS609_IS200/IS605_IS605	HG941718.1_4954027_4954138	UPSTREAM	144	0	same strand	NONE	1.0
locus_cd9ee887	IS609_IS200/IS605_IS605	HG941718.1_4954194_4954290	UPSTREAM	311	0	opposite strand	NONE	1.0
locus_cd9ee887	IS609_IS200/IS605_IS605	HG941718.1_4954299_4954410	UPSTREAM	416	0	opposite strand	NONE	1.0
locus_cd9ee887	IS609_IS200/IS605_IS605	HG941718.1_4952357_4952879	DOWNSTREAM	236	0	same strand	NONE	1.0
locus_cd9ee887	IS609_IS200/IS605_IS605	HG941718.1_4951407_4952352	DOWNSTREAM	763	0	same strand	NONE	1.0
locus_cd9ee887	IS609_IS200/IS605_IS605	HG941718.1_4948996_4951321	DOWNSTREAM	1794	0	same strand	NONE	1.0
locus_8081bdb7	ISEc49_IS66_unknown	HG941718.1_4956037_4957423	INSIDE	0	0	same strand	NONE	1.0
locus_8081bdb7	ISEc49_IS66_unknown	HG941718.1_4957472_4957766	INSIDE	0	0	same strand	NONE	1.0
locus_8081bdb7	ISEc49_IS66_unknown	HG941718.1_4957816_4958197	INSIDE	0	0	same strand	NONE	1.0
locus_8081bdb7	ISEc49_IS66_unknown	HG941718.1_4958551_4958965	UPSTREAM	262	0	same strand	NONE	1.0
locus_8081bdb7	ISEc49_IS66_unknown	HG941718.1_4958973_4959375	UPSTREAM	684	0	same strand	NONE	1.0
locus_8081bdb7	ISEc49_IS66_unknown	HG941718.1_4959634_4960204	UPSTREAM	1345	0	same strand	NONE	1.0
locus_8081bdb7	ISEc49_IS66_unknown	HG941718.1_4955883_4955952	DOWNSTREAM	48	0	opposite strand	NONE	1.0
locus_8081bdb7	ISEc49_IS66_unknown	HG941718.1_4954425_4955799	DOWNSTREAM	201	0	opposite strand	NONE	1.0
locus_8081bdb7	ISEc49_IS66_unknown	HG941718.1_4954299_4954410	DOWNSTREAM	1590	0	opposite strand	NONE	1.0
locus_465865c6	ISCfr4_IS30_unknown	HG941718.1_4971626_4971881	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_465865c6	ISCfr4_IS30_unknown	HG941718.1_4972042_4973563	INSIDE	0	0	same strand	NONE	1.0
locus_465865c6	ISCfr4_IS30_unknown	HG941718.1_4973574_4974324	INSIDE	0	0	same strand	NONE	1.0
locus_465865c6	ISCfr4_IS30_unknown	HG941718.1_4971087_4971564	UPSTREAM	264	0	same strand	NONE	1.0
locus_465865c6	ISCfr4_IS30_unknown	HG941718.1_4970277_4971072	UPSTREAM	756	0	same strand	NONE	1.0
locus_465865c6	ISCfr4_IS30_unknown	HG941718.1_4969438_4970257	UPSTREAM	1571	0	same strand	NONE	1.0
locus_465865c6	ISCfr4_IS30_unknown	HG941718.1_4974433_4974547	DOWNSTREAM	24	0	same strand	NONE	1.0
locus_465865c6	ISCfr4_IS30_unknown	HG941718.1_4974596_4974965	DOWNSTREAM	187	0	same strand	NONE	1.0
locus_465865c6	ISCfr4_IS30_unknown	HG941718.1_4975054_4975432	DOWNSTREAM	645	0	same strand	NONE	1.0
locus_7dca87b2	MITEEc1_IS630_unknown	HG941718.1_5007374_5008193	INSIDE	0	0	same strand	NONE	1.0
locus_7dca87b2	MITEEc1_IS630_unknown	HG941718.1_5008219_5008522	INSIDE	0	0	same strand	NONE	1.0
locus_7dca87b2	MITEEc1_IS630_unknown	HG941718.1_5008647_5009691	UPSTREAM	53	0	opposite strand	NONE	1.0
locus_7dca87b2	MITEEc1_IS630_unknown	HG941718.1_5010116_5010206	UPSTREAM	1522	0	opposite strand	NONE	1.0
locus_7dca87b2	MITEEc1_IS630_unknown	HG941718.1_5010273_5011254	UPSTREAM	1679	0	same strand	NONE	1.0
locus_7dca87b2	MITEEc1_IS630_unknown	HG941718.1_5007190_5007343	DOWNSTREAM	1	0	opposite strand	NONE	1.0
locus_7dca87b2	MITEEc1_IS630_unknown	HG941718.1_5006824_5006896	DOWNSTREAM	448	0	opposite strand	NONE	1.0
locus_7dca87b2	MITEEc1_IS630_unknown	HG941718.1_5006543_5006801	DOWNSTREAM	543	0	same strand	NONE	1.0
locus_2fac58f9	MITEEc1_IS630_unknown	HG941718.1_5014841_5016062	INSIDE	0	0	same strand	NONE	1.0
locus_2fac58f9	MITEEc1_IS630_unknown	HG941718.1_5016080_5016599	INSIDE	0	0	same strand	NONE	1.0
locus_2fac58f9	MITEEc1_IS630_unknown	HG941718.1_5016746_5017106	UPSTREAM	48	0	opposite strand	NONE	1.0
locus_2fac58f9	MITEEc1_IS630_unknown	HG941718.1_5017181_5017247	UPSTREAM	483	0	same strand	NONE	1.0
locus_2fac58f9	MITEEc1_IS630_unknown	HG941718.1_5017625_5018180	UPSTREAM	927	0	opposite strand	NONE	1.0
locus_2fac58f9	MITEEc1_IS630_unknown	HG941718.1_5013957_5014353	DOWNSTREAM	460	0	same strand	NONE	1.0
locus_2fac58f9	MITEEc1_IS630_unknown	HG941718.1_5013863_5013953	DOWNSTREAM	860	0	opposite strand	NONE	1.0
locus_2fac58f9	MITEEc1_IS630_unknown	HG941718.1_5013529_5013676	DOWNSTREAM	1137	0	opposite strand	NONE	1.0
locus_d6b060c1	ISEc23_IS66_unknown,ISEcp1_IS1380_unknown	HG941719.1_33776_36305	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_d6b060c1	ISEc23_IS66_unknown,ISEcp1_IS1380_unknown	HG941719.1_36339_37056	INSIDE	0	0	opposite strand	NONE	1.0
locus_d6b060c1	ISEc23_IS66_unknown,ISEcp1_IS1380_unknown	HG941719.1_37299_38562	INSIDE	0	0	same strand	NONE	1.0
locus_d6b060c1	ISEc23_IS66_unknown,ISEcp1_IS1380_unknown	HG941719.1_38749_38980	UPSTREAM	1	0	opposite strand	NONE	1.0
locus_d6b060c1	ISEc23_IS66_unknown,ISEcp1_IS1380_unknown	HG941719.1_39125_39683	UPSTREAM	377	0	opposite strand	NONE	1.0
locus_d6b060c1	ISEc23_IS66_unknown,ISEcp1_IS1380_unknown	HG941719.1_39865_40726	UPSTREAM	1117	0	opposite strand	NONE	1.0
locus_d6b060c1	ISEc23_IS66_unknown,ISEcp1_IS1380_unknown	HG941719.1_33507_33612	DOWNSTREAM	2676	0	opposite strand	NONE	1.0
